Match ID,Match Date,Series Name,team1 name,team1 runs_scored,team1 wickets_lost,Match Winner,Match Venue (Stadium),Match Venue (City),Match Venue (Country),team2 name, Team2 runs_scored,Team2 wickets_lost
997967,2016-07-19,AFG tour of Europe  - 2016 (2016),Ireland,265.0,5.0,Ireland,Civil Service Cricket Club,Belfast,Ireland,,,
997993,2016-08-14,ICC WCL Championship  - 2015 (2015-2017/18),Scotland,327.0,5.0,Scotland,Grange Cricket Club Ground,Edinburgh,Scotland,,,
997995,2016-08-16,ICC WCL Championship  - 2015 (2015-2017/18),U.A.E.,228.0,10.0,Scotland,Grange Cricket Club Ground,Edinburgh,Scotland,,,
913649,2016-08-18,PAK tour of ENG  - 2016 (2016),Pakistan,337.0,6.0,Pakistan,The Village,Dublin,Ireland,,,
995457,2016-08-21,Australia tour of Sri Lanka  - 2016 (2016),Sri Lanka,227.0,8.0,Australia,R Premadasa Stadium,Colombo,Sri Lanka,,,
995459,2016-08-24,Australia tour of Sri Lanka  - 2016 (2016),Sri Lanka,288.0,10.0,Sri Lanka,R Premadasa Stadium,Colombo,Sri Lanka,,,
913653,2016-08-24,PAK tour of ENG  - 2016 (2016),Pakistan,260.0,6.0,England,The Rose Bowl,Southampton,England,,,
913655,2016-08-27,PAK tour of ENG  - 2016 (2016),Pakistan,251.0,10.0,England,Lord's,London,England,,,
995461,2016-08-28,Australia tour of Sri Lanka  - 2016 (2016),Sri Lanka,226.0,10.0,Australia,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,,,
913657,2016-08-30,PAK tour of ENG  - 2016 (2016),England,444.0,3.0,England,Trent Bridge,Nottingham,England,,,
995463,2016-08-31,Australia tour of Sri Lanka  - 2016 (2016),Sri Lanka,212.0,10.0,Australia,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,,,
913659,2016-09-01,PAK tour of ENG  - 2016 (2016),Pakistan,247.0,8.0,England,Headingley,Leeds,England,,,
995465,2016-09-04,Australia tour of Sri Lanka  - 2016 (2016),Sri Lanka,195.0,10.0,Australia,Pallekele International Cricket Stadium,Kandy,Sri Lanka,,,
913661,2016-09-04,PAK tour of ENG  - 2016 (2016),England,302.0,9.0,Pakistan,Sophia Gardens,Cardiff,England,,,
1004283,2016-09-08,HKG in Scotland Hong Kong in Scotland - 2016 (2016),Scotland,153.0,6.0,,Grange Cricket Club Ground,Edinburgh,Scotland,,,
1004285,2016-09-10,HKG in Scotland Hong Kong in Scotland - 2016 (2016),Scotland,266.0,7.0,Scotland,Grange Cricket Club Ground,Edinburgh,Scotland,,,
936131,2016-09-25,Ireland tour of RSA  - 2016 (2016/17),South Africa,354.0,5.0,South Africa,Willowmoore Park,Benoni,South Africa,,,
1051297,2016-09-25,AFG tour of BDESH  - 2016 (2016/17),Bangladesh,265.0,10.0,Bangladesh,Shere Bangla National Stadium,Dhaka,Bangladesh,,,
936133,2016-09-27,Ireland tour of RSA  - 2016 (2016/17),Ireland,198.0,10.0,Australia,Willowmoore Park,Benoni,South Africa,,,
1051299,2016-09-28,AFG tour of BDESH  - 2016 (2016/17),Bangladesh,208.0,10.0,Afghanistan,Shere Bangla National Stadium,Dhaka,Bangladesh,,,
1050223,2016-09-30,West Indies tour of UAE  - 2016 (2016/17),Pakistan,284.0,9.0,Pakistan,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,,,
936135,2016-09-30,Australia tour of South Africa  - 2016 (2016/17),Australia,294.0,9.0,South Africa,SuperSport Park,Centurion,South Africa,,,
1051301,2016-10-01,AFG tour of BDESH  - 2016 (2016/17),Bangladesh,279.0,8.0,Bangladesh,Shere Bangla National Stadium,Dhaka,Bangladesh,,,
936137,2016-10-02,Australia tour of South Africa  - 2016 (2016/17),South Africa,361.0,6.0,South Africa,New Wanderers Stadium,Johannesburg,South Africa,,,
1050225,2016-10-02,West Indies tour of UAE  - 2016 (2016/17),Pakistan,337.0,5.0,Pakistan,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,,,
1050227,2016-10-05,West Indies tour of UAE  - 2016 (2016/17),Pakistan,308.0,6.0,Pakistan,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,,,
936139,2016-10-05,Australia tour of South Africa  - 2016 (2016/17),Australia,371.0,6.0,South Africa,Kingsmead,Durban,South Africa,,,
1029819,2016-10-07,England tour of BDESH  - 2016 (2016/17),England,309.0,8.0,England,Shere Bangla National Stadium,Dhaka,Bangladesh,,,
936141,2016-10-09,Australia tour of South Africa  - 2016 (2016/17),Australia,167.0,10.0,South Africa,St George's Park,Gqeberha,South Africa,,,
1029821,2016-10-09,England tour of BDESH  - 2016 (2016/17),Bangladesh,238.0,8.0,Bangladesh,Shere Bangla National Stadium,Dhaka,Bangladesh,,,
1029823,2016-10-12,England tour of BDESH  - 2016 (2016/17),Bangladesh,277.0,6.0,England,Zahur Ahmed Chowdhury Stadium,Chattogram,Bangladesh,,,
936143,2016-10-12,Australia tour of South Africa  - 2016 (2016/17),South Africa,327.0,8.0,South Africa,Newlands,Cape Town,South Africa,,,
1030219,2016-10-16,NZ tour of India  - 2016 (2016/17),New Zealand,190.0,10.0,India,Himachal Pradesh Cricket Association Stadium,Dharamsala,India,,,
1030223,2016-10-23,NZ tour of India  - 2016 (2016/17),New Zealand,285.0,10.0,India,Punjab Cricket Association Stadium,Chandigarh,India,,,
1030225,2016-10-26,NZ tour of India  - 2016 (2016/17),New Zealand,260.0,7.0,New Zealand,JSCA International Stadium Complex,Ranchi,India,,,
1030227,2016-10-29,NZ tour of India  - 2016 (2016/17),India,269.0,6.0,India,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,India,,,
1026847,2016-11-04,PNG tour of Hong Kong  - 2016 (2016/17),Hong Kong,269.0,10.0,Hong Kong,Mission Road Ground,Mong Kok,Hong Kong,,,
1026849,2016-11-06,PNG tour of Hong Kong  - 2016 (2016/17),P.N.G.,201.0,10.0,P.N.G.,Mission Road Ground,Mong Kok,Hong Kong,,,
1026851,2016-11-08,PNG tour of Hong Kong  - 2016 (2016/17),P.N.G.,244.0,7.0,Hong Kong,Mission Road Ground,Mong Kok,Hong Kong,,,
1059710,2016-11-14,"Zimbabwe Tri-Nation Series Sri Lanka, West Indies, Zimbabwe - 2016 (2016/17)",Zimbabwe,154.0,10.0,Sri Lanka,Harare Sports Club,Harare,Zimbabwe,,,
1059711,2016-11-16,"Zimbabwe Tri-Nation Series Sri Lanka, West Indies, Zimbabwe - 2016 (2016/17)",West Indies,227.0,10.0,West Indies,Harare Sports Club,Harare,Zimbabwe,,,
1059712,2016-11-19,"Zimbabwe Tri-Nation Series Sri Lanka, West Indies, Zimbabwe - 2016 (2016/17)",Zimbabwe,257.0,10.0,,Queens Sports Club,Bulawayo,Zimbabwe,,,
1059713,2016-11-21,"Zimbabwe Tri-Nation Series Sri Lanka, West Indies, Zimbabwe - 2016 (2016/17)",Zimbabwe,55.0,2.0,,Queens Sports Club,Bulawayo,Zimbabwe,,,
1059714,2016-11-23,"Zimbabwe Tri-Nation Series Sri Lanka, West Indies, Zimbabwe - 2016 (2016/17)",Sri Lanka,330.0,7.0,Sri Lanka,Queens Sports Club,Bulawayo,Zimbabwe,,,
1083447,2017-03-28,SL v BDESH  - 2017 (2016/17),Sri Lanka,311.0,10.0,,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,,,
1059715,2016-11-25,"Zimbabwe Tri-Nation Series Sri Lanka, West Indies, Zimbabwe - 2016 (2016/17)",Zimbabwe,218.0,8.0,Zimbabwe,Queens Sports Club,Bulawayo,Zimbabwe,,,
1059716,2016-11-27,"Zimbabwe Tri-Nation Series Sri Lanka, West Indies, Zimbabwe - 2016 (2016/17)",Zimbabwe,160.0,10.0,Sri Lanka,Queens Sports Club,Bulawayo,Zimbabwe,,,
1001371,2016-12-04,NZ tour of AUS  - 2016 (2016/17),Australia,324.0,8.0,Australia,Sydney Cricket Ground,Sydney,Australia,,,
1001373,2016-12-06,NZ tour of AUS  - 2016 (2016/17),Australia,378.0,5.0,Australia,Manuka Oval,Canberra,Australia,,,
1001375,2016-12-09,NZ tour of AUS  - 2016 (2016/17),Australia,264.0,8.0,Australia,Melbourne Cricket Ground,Melbourne,Australia,,,
1019973,2016-12-26,Bangladesh tour of New Zealand  - 2016 (2016/17),New Zealand,341.0,7.0,New Zealand,Hagley Oval,Christchurch,New Zealand,,,
1019975,2016-12-29,Bangladesh tour of New Zealand  - 2016 (2016/17),New Zealand,251.0,10.0,New Zealand,Saxton Oval,Nelson,New Zealand,,,
1019977,2016-12-31,Bangladesh tour of New Zealand  - 2016 (2016/17),Bangladesh,236.0,9.0,New Zealand,Saxton Oval,Nelson,New Zealand,,,
1000887,2017-01-13,PAK tour of AUS in Australia/New Zealand - 2016 (2016/17),Australia,268.0,9.0,Australia,Brisbane Cricket Ground,Brisbane,Australia,,,
1000889,2017-01-15,PAK tour of AUS in Australia/New Zealand - 2016 (2016/17),Australia,220.0,10.0,Pakistan,Melbourne Cricket Ground,Melbourne,Australia,,,
1034819,2017-01-15,England tour of India  - 2016 (2016/17),England,350.0,7.0,India,Maharashtra Cricket Association Stadium,Pune,India,,,
1020037,2017-03-01,NZ v SA  - 2017 (2016/17),South Africa,279.0,8.0,New Zealand,Seddon Park,Hamilton,New Zealand,,,
1000891,2017-01-19,PAK tour of AUS in Australia/New Zealand - 2016 (2016/17),Pakistan,263.0,7.0,Australia,Western Australia Cricket Association Ground,Perth,Australia,,,
1034821,2017-01-19,England tour of India  - 2016 (2016/17),India,381.0,6.0,India,Barabati Stadium,Cuttack,India,,,
1000893,2017-01-22,PAK tour of AUS in Australia/New Zealand - 2016 (2016/17),Australia,353.0,6.0,Australia,Sydney Cricket Ground,Sydney,Australia,,,
1078659,2017-01-22,"UAE Tri  Series Hong Kong, Scotland, United Arab Emirates - 2017 (2016/17)",Scotland,205.0,10.0,Hong Kong,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,,,
1034823,2017-01-22,England tour of India  - 2016 (2016/17),England,321.0,8.0,England,Eden Gardens,Kolkata,India,,,
1078660,2017-01-24,"UAE Tri  Series Hong Kong, Scotland, United Arab Emirates - 2017 (2016/17)",Scotland,173.0,10.0,U.A.E.,Dubai International Cricket Stadium,Dubai,United Arab Emirates,,,
1000895,2017-01-26,PAK tour of AUS in Australia/New Zealand - 2016 (2016/17),Australia,369.0,7.0,Australia,Adelaide Oval,Adelaide,Australia,,,
1078661,2017-01-26,"UAE Tri  Series Hong Kong, Scotland, United Arab Emirates - 2017 (2016/17)",Hong Kong,174.0,10.0,U.A.E.,Dubai International Cricket Stadium,Dubai,United Arab Emirates,,,
936159,2017-01-28,Sri Lanka tour of South Africa  - 2016 (2016/17),Sri Lanka,181.0,10.0,South Africa,St George's Park,Gqeberha,South Africa,,,
1020013,2017-01-30,AUS tour of New Zealand  - 2017 (2016/17),New Zealand,286.0,9.0,New Zealand,Eden Park,Auckland,New Zealand,,,
936161,2017-02-01,Sri Lanka tour of South Africa  - 2016 (2016/17),South Africa,307.0,6.0,South Africa,Kingsmead,Durban,South Africa,,,
936163,2017-02-04,Sri Lanka tour of South Africa  - 2016 (2016/17),Sri Lanka,163.0,10.0,South Africa,New Wanderers Stadium,Johannesburg,South Africa,,,
1020017,2017-02-05,AUS tour of New Zealand  - 2017 (2016/17),New Zealand,281.0,9.0,New Zealand,Seddon Park,Hamilton,New Zealand,,,
936165,2017-02-07,Sri Lanka tour of South Africa  - 2016 (2016/17),South Africa,367.0,5.0,South Africa,Newlands,Cape Town,South Africa,,,
936167,2017-02-10,Sri Lanka tour of South Africa  - 2016 (2016/17),South Africa,384.0,6.0,South Africa,SuperSport Park,Centurion,South Africa,,,
1079246,2017-02-16,ZIM v AFG  - 2017 (2016/17),Afghanistan,215.0,10.0,Afghanistan,Harare Sports Club,Harare,Zimbabwe,,,
1020031,2017-02-19,NZ v SA  - 2017 (2016/17),New Zealand,207.0,7.0,South Africa,Seddon Park,Hamilton,New Zealand,,,
1079247,2017-02-19,ZIM v AFG  - 2017 (2016/17),Afghanistan,238.0,9.0,Afghanistan,Harare Sports Club,Harare,Zimbabwe,,,
1079248,2017-02-21,ZIM v AFG  - 2017 (2016/17),Zimbabwe,129.0,10.0,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,,,
1020033,2017-02-22,NZ v SA  - 2017 (2016/17),New Zealand,289.0,4.0,New Zealand,Hagley Oval,Christchurch,New Zealand,,,
1079249,2017-02-24,ZIM v AFG  - 2017 (2016/17),Afghanistan,111.0,10.0,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,,,
1020035,2017-02-25,NZ v SA  - 2017 (2016/17),South Africa,271.0,8.0,South Africa,Westpac Stadium,Wellington,New Zealand,,,
1079250,2017-02-26,ZIM v AFG  - 2017 (2016/17),Afghanistan,253.0,9.0,Afghanistan,Harare Sports Club,Harare,Zimbabwe,,,
1080630,2017-03-02,IRE tour of AE and India  - 2017 (2016/17),Ireland,270.0,10.0,Ireland,ICC Global Cricket Academy,Dubai,United Arab Emirates,,,
1027315,2017-03-03,England tour of WI  - 2017 (2016/17),England,296.0,6.0,England,Sir Vivian Richards Stadium,North Sound,West Indies,,,
1020039,2017-03-04,NZ v SA  - 2017 (2016/17),New Zealand,149.0,10.0,South Africa,Eden Park,Auckland,New Zealand,,,
1080631,2017-03-04,IRE tour of AE and India  - 2017 (2016/17),U.A.E.,202.0,10.0,Ireland,ICC Global Cricket Academy,Dubai,United Arab Emirates,,,
1027317,2017-03-05,England tour of WI  - 2017 (2016/17),West Indies,225.0,10.0,England,Sir Vivian Richards Stadium,North Sound,West Indies,,,
1027319,2017-03-09,England tour of WI  - 2017 (2016/17),England,328.0,10.0,England,Kensington Oval,Bridgetown,West Indies,,,
1040491,2017-03-15,IND v AFG  - 2016 (2016/17),Afghanistan,292.0,7.0,Afghanistan,Greater Noida Sports Complex Ground,Greater Noida,India,,,
1040493,2017-03-17,IND v AFG  - 2016 (2016/17),Afghanistan,338.0,10.0,Afghanistan,Greater Noida Sports Complex Ground,Greater Noida,India,,,
1040495,2017-03-19,IRE tour of AE and India  - 2017 (2016/17),Afghanistan,264.0,8.0,Ireland,Greater Noida Sports Complex Ground,Greater Noida,India,,,
1040497,2017-03-22,IND v AFG  - 2016 (2016/17),Afghanistan,220.0,10.0,Ireland,Greater Noida Sports Complex Ground,Greater Noida,India,,,
1040499,2017-03-24,IND v AFG  - 2016 (2016/17),Ireland,229.0,10.0,Afghanistan,Greater Noida Sports Complex Ground,Greater Noida,India,,,
1083446,2017-03-25,SL v BDESH  - 2017 (2016/17),Bangladesh,324.0,5.0,Bangladesh,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,,,
1068736,2017-03-31,ICC WCL Championship  - 2015 (2015-2017/18),U.A.E.,292.0,5.0,U.A.E.,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,,,
1083448,2017-04-01,SL v BDESH  - 2017 (2016/17),Sri Lanka,280.0,9.0,Sri Lanka,Sinhalese Sports Club Ground,Colombo,Sri Lanka,,,
1068737,2017-04-02,ICC WCL Championship  - 2015 (2015-2017/18),P.N.G.,232.0,8.0,P.N.G.,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,,,
1089183,2017-04-04,PNG tour of UAE  - 2017 (2017),U.A.E.,251.0,9.0,U.A.E.,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,,,
1077949,2017-04-07,WI v PAK  - 2017 (2017),Pakistan,308.0,5.0,West Indies,Providence Stadium,Providence,West Indies,,,
1077950,2017-04-09,WI v PAK  - 2017 (2017),Pakistan,282.0,5.0,Pakistan,Providence Stadium,Providence,West Indies,,,
1077951,2017-04-11,WI v PAK  - 2017 (2017),West Indies,233.0,9.0,Pakistan,Providence Stadium,Providence,West Indies,,,
1029001,2017-05-05,Ireland tour of England  - 2017 (2017),Ireland,126.0,10.0,England,County Ground,Bristol,England,,,
1029003,2017-05-07,Ireland tour of England  - 2017 (2017),England,328.0,6.0,England,Lord's,London,England,,,
1033361,2017-05-12,"Ireland Tri Serie Bangladesh, Ireland, New Zealand - 2017 (2017)",Bangladesh,157.0,4.0,,Malahide,Dublin,Ireland,,,
1033363,2017-05-14,"Ireland Tri Serie Bangladesh, Ireland, New Zealand - 2017 (2017)",New Zealand,289.0,7.0,New Zealand,Malahide,Dublin,Ireland,,,
1033365,2017-05-17,"Ireland Tri Serie Bangladesh, Ireland, New Zealand - 2017 (2017)",Bangladesh,257.0,9.0,New Zealand,Clontarf Cricket Club Ground,Dublin,Ireland,,,
1033367,2017-05-19,"Ireland Tri Serie Bangladesh, Ireland, New Zealand - 2017 (2017)",Ireland,181.0,10.0,Bangladesh,Malahide,Dublin,Ireland,,,
1033369,2017-05-21,"Ireland Tri Serie Bangladesh, Ireland, New Zealand - 2017 (2017)",New Zealand,344.0,6.0,New Zealand,Malahide,Dublin,Ireland,,,
1033371,2017-05-24,"Ireland Tri Serie Bangladesh, Ireland, New Zealand - 2017 (2017)",New Zealand,270.0,8.0,Bangladesh,Clontarf Cricket Club Ground,Dublin,Ireland,,,
1031425,2017-05-24,SA tour of England  - 2017 (2017),England,339.0,6.0,England,Headingley,Leeds,England,,,
1031427,2017-05-27,SA tour of England  - 2017 (2017),England,330.0,6.0,England,The Rose Bowl,Southampton,England,,,
1031429,2017-05-29,SA tour of England  - 2017 (2017),England,153.0,10.0,South Africa,Lord's,London,England,,,
1022347,2017-06-01,ICC Champions Trophy in England - 2017 (2017),Bangladesh,305.0,6.0,England,Kennington Oval,London,England,,,
1022349,2017-06-02,ICC Champions Trophy in England - 2017 (2017),New Zealand,291.0,10.0,,Edgbaston,Birmingham,England,,,
1022351,2017-06-03,ICC Champions Trophy in England - 2017 (2017),South Africa,299.0,6.0,South Africa,Kennington Oval,London,England,,,
1022353,2017-06-04,ICC Champions Trophy in England - 2017 (2017),India,319.0,3.0,India,Edgbaston,Birmingham,England,,,
1022355,2017-06-05,ICC Champions Trophy in England - 2017 (2017),Bangladesh,182.0,10.0,,Kennington Oval,London,England,,,
1022357,2017-06-06,ICC Champions Trophy in England - 2017 (2017),England,310.0,10.0,England,Sophia Gardens,Cardiff,England,,,
1022359,2017-06-07,ICC Champions Trophy in England - 2017 (2017),South Africa,219.0,8.0,Pakistan,Edgbaston,Birmingham,England,,,
1022361,2017-06-08,ICC Champions Trophy in England - 2017 (2017),India,321.0,6.0,Sri Lanka,Kennington Oval,London,England,,,
1022363,2017-06-09,ICC Champions Trophy in England - 2017 (2017),New Zealand,265.0,8.0,Bangladesh,Sophia Gardens,Cardiff,England,,,
1089779,2017-06-09,WI v AFG  - 2017 (2017),Afghanistan,212.0,6.0,Afghanistan,Darren Sammy National Cricket Stadium,Gros Islet,West Indies,,,
1022365,2017-06-10,ICC Champions Trophy in England - 2017 (2017),Australia,277.0,9.0,England,Edgbaston,Birmingham,England,,,
1022367,2017-06-11,ICC Champions Trophy in England - 2017 (2017),South Africa,191.0,10.0,India,Kennington Oval,London,England,,,
1089780,2017-06-11,WI v AFG  - 2017 (2017),Afghanistan,135.0,10.0,West Indies,Darren Sammy National Cricket Stadium,Gros Islet,West Indies,,,
1022369,2017-06-12,ICC Champions Trophy in England - 2017 (2017),Sri Lanka,236.0,10.0,Pakistan,Sophia Gardens,Cardiff,England,,,
1022371,2017-06-14,ICC Champions Trophy in England - 2017 (2017),England,211.0,10.0,Pakistan,Sophia Gardens,Cardiff,England,,,
1089781,2017-06-14,WI v AFG  - 2017 (2017),West Indies,0.0,0.0,,Darren Sammy National Cricket Stadium,Gros Islet,West Indies,,,
1022373,2017-06-15,ICC Champions Trophy in England - 2017 (2017),Bangladesh,264.0,7.0,India,Edgbaston,Birmingham,England,,,
1089419,2017-06-15,ZIM v SCOT  - 2017 (2017),Scotland,317.0,6.0,Scotland,Grange Cricket Club Ground,Edinburgh,Scotland,,,
1089420,2017-06-17,ZIM v SCOT  - 2017 (2017),Scotland,169.0,10.0,Zimbabwe,Grange Cricket Club Ground,Edinburgh,Scotland,,,
1022375,2017-06-18,ICC Champions Trophy in England - 2017 (2017),Pakistan,338.0,4.0,Pakistan,Kennington Oval,London,England,,,
1098206,2017-06-23,WI v IND  - 2017 (2017),India,199.0,3.0,,Queen's Park Oval,Port of Spain,West Indies,,,
1098207,2017-06-25,WI v IND  - 2017 (2017),India,310.0,5.0,India,Queen's Park Oval,Port of Spain,West Indies,,,
1104478,2017-06-30,SL v ZIM  - 2017 (2017),Sri Lanka,316.0,5.0,Zimbabwe,Galle International Stadium,Galle,Sri Lanka,,,
1098208,2017-06-30,WI v IND  - 2017 (2017),India,251.0,4.0,India,Sir Vivian Richards Stadium,North Sound,West Indies,,,
1104479,2017-07-02,SL v ZIM  - 2017 (2017),Zimbabwe,155.0,10.0,Sri Lanka,Galle International Stadium,Galle,Sri Lanka,,,
1098209,2017-07-02,WI v IND  - 2017 (2017),West Indies,189.0,9.0,West Indies,Sir Vivian Richards Stadium,North Sound,West Indies,,,
1104480,2017-07-06,SL v ZIM  - 2017 (2017),Zimbabwe,310.0,8.0,Sri Lanka,Mahinda Rajapaksa International Cricket Stadium,Hambantota,Sri Lanka,,,
1098210,2017-07-06,WI v IND  - 2017 (2017),West Indies,205.0,9.0,India,Sabina Park,Kingston,West Indies,,,
1104481,2017-07-08,SL v ZIM  - 2017 (2017),Sri Lanka,300.0,6.0,Zimbabwe,Mahinda Rajapaksa International Cricket Stadium,Hambantota,Sri Lanka,,,
1104482,2017-07-10,SL v ZIM  - 2017 (2017),Sri Lanka,203.0,8.0,Zimbabwe,Mahinda Rajapaksa International Cricket Stadium,Hambantota,Sri Lanka,,,
1109605,2017-08-20,SL v IND  - 2017 (2017),Sri Lanka,216.0,10.0,India,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,,,
1109606,2017-08-24,SL v IND  - 2017 (2017),Sri Lanka,236.0,8.0,India,Pallekele International Cricket Stadium,Kandy,Sri Lanka,,,
1109607,2017-08-27,SL v IND  - 2017 (2017),Sri Lanka,217.0,9.0,India,Pallekele International Cricket Stadium,Kandy,Sri Lanka,,,
1109608,2017-08-31,SL v IND  - 2017 (2017),India,375.0,5.0,India,R Premadasa Stadium,Colombo,Sri Lanka,,,
1109609,2017-09-03,SL v IND  - 2017 (2017),Sri Lanka,238.0,10.0,India,R Premadasa Stadium,Colombo,Sri Lanka,,,
